Resolution	0,3125 Hz			
          3,406250000e+01	          9,143819213e-01	          0,000000000e+00		
          3,437500000e+01	          8,281341195e-01	          0,000000000e+00		
          3,468750000e+01	          8,546990752e-01	          0,000000000e+00		
          3,500000000e+01	          9,067479372e-01	          0,000000000e+00		
          3,531250000e+01	          8,240209818e-01	          0,000000000e+00		
          3,562500000e+01	          8,930872679e-01	          0,000000000e+00		
          3,593750000e+01	          8,273296356e-01	          0,000000000e+00		
          3,625000000e+01	          7,951709628e-01	          0,000000000e+00		
          3,656250000e+01	          8,091526031e-01	          0,000000000e+00		
          3,687500000e+01	          8,872000575e-01	          0,000000000e+00		
          3,718750000e+01	          9,279358387e-01	          0,000000000e+00		
          3,750000000e+01	          9,600045085e-01	          0,000000000e+00		
          3,781250000e+01	          8,651532531e-01	          0,000000000e+00		
          3,812500000e+01	          8,800360560e-01	          0,000000000e+00		
          3,843750000e+01	          9,722414017e-01	          0,000000000e+00		
          3,875000000e+01	          9,086647034e-01	          0,000000000e+00		
          3,906250000e+01	          7,652798295e-01	          0,000000000e+00		
          3,937500000e+01	          8,236758709e-01	          0,000000000e+00		
          3,968750000e+01	          9,160998464e-01	          0,000000000e+00		
          4,000000000e+01	          8,013344407e-01	          0,000000000e+00		
          4,031250000e+01	          8,474525213e-01	          0,000000000e+00		
          4,062500000e+01	          6,672890186e-01	          0,000000000e+00		
          4,093750000e+01	          8,864091039e-01	          0,000000000e+00		
          4,125000000e+01	          9,238508940e-01	          0,000000000e+00		
          4,156250000e+01	          7,631383538e-01	          0,000000000e+00		
          4,187500000e+01	          8,101156950e-01	          0,000000000e+00		
          4,218750000e+01	          8,628831506e-01	          0,000000000e+00		
          4,250000000e+01	          5,024152398e-01	          0,000000000e+00		
          4,281250000e+01	          9,788599610e-01	          0,000000000e+00		
          4,312500000e+01	          8,895521164e-01	          0,000000000e+00		
          4,343750000e+01	          6,347257495e-01	          0,000000000e+00		
          4,375000000e+01	          9,871476293e-01	          0,000000000e+00		
          4,406250000e+01	          9,090296626e-01	          0,000000000e+00		
          4,437500000e+01	          7,739807963e-01	          0,000000000e+00		
          4,468750000e+01	          6,324579120e-01	          0,000000000e+00		
          4,500000000e+01	          9,416171908e-01	          0,000000000e+00		
          4,531250000e+01	          9,098339081e-01	          0,000000000e+00		
          4,562500000e+01	          7,492664456e-01	          0,000000000e+00		
          4,593750000e+01	          9,868298173e-01	          0,000000000e+00		
          4,625000000e+01	          8,354804516e-01	          0,000000000e+00		
          4,656250000e+01	          7,747274041e-01	          0,000000000e+00		
          4,687500000e+01	          9,655063152e-01	          0,000000000e+00		
          4,718750000e+01	          8,974342346e-01	          0,000000000e+00		
          4,750000000e+01	          8,786460757e-01	          0,000000000e+00		
          4,781250000e+01	          9,169827700e-01	          0,000000000e+00		
          4,812500000e+01	          7,325494289e-01	          0,000000000e+00		
          4,843750000e+01	          9,184218049e-01	          0,000000000e+00		
          4,875000000e+01	          7,228209376e-01	          0,000000000e+00		
          4,906250000e+01	          8,294308782e-01	          0,000000000e+00		
          4,937500000e+01	          7,141008377e-01	          0,000000000e+00		
          4,968750000e+01	          7,585147023e-01	          0,000000000e+00		
          5,000000000e+01	          6,150094271e-01	          0,000000000e+00		
          5,031250000e+01	          9,628400803e-01	          0,000000000e+00		
          5,062500000e+01	          6,751925945e-01	          0,000000000e+00		
          5,093750000e+01	          8,687538505e-01	          0,000000000e+00		
          5,125000000e+01	          8,087859154e-01	          0,000000000e+00		
          5,156250000e+01	          9,400119781e-01	          0,000000000e+00		
          5,187500000e+01	          8,481279016e-01	          0,000000000e+00		
          5,218750000e+01	          6,820509434e-01	          0,000000000e+00		
          5,250000000e+01	          7,555205226e-01	          0,000000000e+00		
          5,281250000e+01	          4,652413726e-01	          0,000000000e+00		
          5,312500000e+01	          2,917959094e-01	          0,000000000e+00		
          5,343750000e+01	          5,624765158e-01	          0,000000000e+00		
          5,375000000e+01	          7,277016640e-01	          0,000000000e+00		
          5,406250000e+01	          4,446448982e-01	          0,000000000e+00		
          5,437500000e+01	          6,159567833e-01	          0,000000000e+00		
          5,468750000e+01	          5,695346594e-01	          0,000000000e+00		
          5,500000000e+01	          7,400043607e-01	          0,000000000e+00		
          5,531250000e+01	          9,688307643e-01	          0,000000000e+00		
          5,562500000e+01	          8,992654681e-01	          0,000000000e+00		
          5,593750000e+01	          9,032033086e-01	          0,000000000e+00		
          5,625000000e+01	          9,137819409e-01	          0,000000000e+00		
          5,656250000e+01	          6,152139902e-01	          0,000000000e+00		
          5,687500000e+01	          6,389440298e-01	          0,000000000e+00		
          5,718750000e+01	          7,719107270e-01	          0,000000000e+00		
          5,750000000e+01	          6,759241819e-01	          0,000000000e+00		
          5,781250000e+01	          4,038768411e-01	          0,000000000e+00		
          5,812500000e+01	          8,988056183e-01	          0,000000000e+00		
          5,843750000e+01	          9,586130977e-01	          0,000000000e+00		
          5,875000000e+01	          6,446747184e-01	          0,000000000e+00		
          5,906250000e+01	          5,370672345e-01	          0,000000000e+00		
          5,937500000e+01	          8,095263243e-01	          0,000000000e+00		
          5,968750000e+01	          8,375628591e-01	          0,000000000e+00		
          6,000000000e+01	          9,556952715e-01	          0,000000000e+00		
          6,031250000e+01	          7,568366528e-01	          0,000000000e+00		
          6,062500000e+01	          5,999392867e-01	          0,000000000e+00		
          6,093750000e+01	          8,485569358e-01	          0,000000000e+00		
          6,125000000e+01	          4,767146707e-01	          0,000000000e+00		
          6,156250000e+01	          7,858654261e-01	          0,000000000e+00		
          6,187500000e+01	          5,697369576e-01	          0,000000000e+00		
          6,218750000e+01	          8,619986773e-01	          0,000000000e+00		
          6,250000000e+01	          9,621567130e-01	          0,000000000e+00		
          6,281250000e+01	          4,292320311e-01	          0,000000000e+00		
          6,312500000e+01	          6,767560244e-01	          0,000000000e+00		
          6,343750000e+01	          7,574158907e-01	          0,000000000e+00		
          6,375000000e+01	          8,041859269e-01	          0,000000000e+00		
          6,406250000e+01	          8,740273118e-01	          0,000000000e+00		
          6,437500000e+01	          9,516514540e-01	          0,000000000e+00		
          6,468750000e+01	          6,354089975e-01	          0,000000000e+00		
          6,500000000e+01	          7,496104240e-01	          0,000000000e+00		
          6,531250000e+01	          6,631408334e-01	          0,000000000e+00		
          6,562500000e+01	          9,109805226e-01	          0,000000000e+00		
          6,593750000e+01	          7,724592686e-01	          0,000000000e+00		
          6,625000000e+01	          8,476975560e-01	          0,000000000e+00		
          6,656250000e+01	          5,681208968e-01	          0,000000000e+00		
          6,687500000e+01	          6,883165836e-01	          0,000000000e+00		
          6,718750000e+01	          4,537633061e-01	          0,000000000e+00		
          6,750000000e+01	          6,932739019e-01	          0,000000000e+00		
          6,781250000e+01	          8,637519479e-01	          0,000000000e+00		
          6,812500000e+01	          3,535096943e-01	          0,000000000e+00		
          6,843750000e+01	          8,050724268e-01	          0,000000000e+00		
          6,875000000e+01	          7,250685096e-01	          0,000000000e+00		
          6,906250000e+01	          5,067107677e-01	          0,000000000e+00		
          6,937500000e+01	          6,971575022e-01	          0,000000000e+00		
          6,968750000e+01	          7,886649966e-01	          0,000000000e+00		
          7,000000000e+01	          8,796486259e-01	          0,000000000e+00		
          7,031250000e+01	          9,136595130e-01	          0,000000000e+00		
          7,062500000e+01	          9,155917764e-01	          0,000000000e+00		
          7,093750000e+01	          3,626884222e-01	          0,000000000e+00		
          7,125000000e+01	          7,922629118e-01	          0,000000000e+00		
          7,156250000e+01	          5,682762265e-01	          0,000000000e+00		
          7,187500000e+01	          8,049579859e-01	          0,000000000e+00		
          7,218750000e+01	          7,955896854e-01	          0,000000000e+00		
          7,250000000e+01	          8,328021765e-01	          0,000000000e+00		
          7,281250000e+01	          3,246815503e-01	          0,000000000e+00		
          7,312500000e+01	          7,732388973e-01	          0,000000000e+00		
          7,343750000e+01	          8,464026451e-01	          0,000000000e+00		
          7,375000000e+01	          9,088839293e-01	          0,000000000e+00		
          7,406250000e+01	          5,163201094e-01	          0,000000000e+00		
          7,437500000e+01	          6,409817338e-01	          0,000000000e+00		
          7,468750000e+01	          7,617750168e-01	          0,000000000e+00		
          7,500000000e+01	          3,301258683e-01	          0,000000000e+00		
          7,531250000e+01	          8,311101794e-02	          0,000000000e+00		
          7,562500000e+01	          2,473900169e-01	          0,000000000e+00		
          7,593750000e+01	          5,454398990e-01	          0,000000000e+00		
          7,625000000e+01	          5,399756432e-01	          0,000000000e+00		
          7,656250000e+01	          6,491046548e-01	          0,000000000e+00		
          7,687500000e+01	          6,171699762e-01	          0,000000000e+00		
          7,718750000e+01	          7,357360721e-01	          0,000000000e+00		
          7,750000000e+01	          2,560689449e-01	          0,000000000e+00		
          7,781250000e+01	          9,391445518e-01	          0,000000000e+00		
          7,812500000e+01	          8,957380652e-01	          0,000000000e+00		
          7,843750000e+01	          4,053299725e-01	          0,000000000e+00		
          7,875000000e+01	          8,129580617e-01	          0,000000000e+00		
          7,906250000e+01	          2,240920663e-01	          0,000000000e+00		
          7,937500000e+01	          5,159016848e-01	          0,000000000e+00		
          7,968750000e+01	          7,309514284e-01	          0,000000000e+00		
          8,000000000e+01	          9,314617515e-01	          0,000000000e+00		
          8,031250000e+01	          8,661128879e-01	          0,000000000e+00		
          8,062500000e+01	          9,496120811e-01	          0,000000000e+00		
          8,093750000e+01	          7,842851877e-01	          0,000000000e+00		
          8,125000000e+01	          6,802446842e-01	          0,000000000e+00		
          8,156250000e+01	          6,597640514e-01	          0,000000000e+00		
          8,187500000e+01	          7,885143757e-01	          0,000000000e+00		
          8,218750000e+01	          2,851951420e-01	          0,000000000e+00		
          8,250000000e+01	          5,784367919e-01	          0,000000000e+00		
          8,281250000e+01	          2,386194617e-01	          0,000000000e+00		
          8,312500000e+01	          9,410651326e-01	          0,000000000e+00		
          8,343750000e+01	          7,556523681e-01	          0,000000000e+00		
          8,375000000e+01	          6,930413842e-01	          0,000000000e+00		
          8,406250000e+01	          7,104166746e-01	          0,000000000e+00		
          8,437500000e+01	          3,313624263e-01	          0,000000000e+00		
          8,468750000e+01	          3,070194721e-01	          0,000000000e+00		
          8,500000000e+01	          5,902155638e-01	          0,000000000e+00		
          8,531250000e+01	          8,890774846e-01	          0,000000000e+00		
          8,562500000e+01	          6,189896464e-01	          0,000000000e+00		
          8,593750000e+01	          8,497371674e-01	          0,000000000e+00		
          8,625000000e+01	          5,441891551e-01	          0,000000000e+00		
          8,656250000e+01	          8,769571185e-01	          0,000000000e+00		
          8,687500000e+01	          6,964378357e-01	          0,000000000e+00		
          8,718750000e+01	          6,337711215e-01	          0,000000000e+00		
          8,750000000e+01	          7,004593015e-01	          0,000000000e+00		
          8,781250000e+01	          6,680305004e-01	          0,000000000e+00		
          8,812500000e+01	          6,155583262e-01	          0,000000000e+00		
          8,843750000e+01	          7,166387439e-01	          0,000000000e+00		
          8,875000000e+01	          8,180350065e-01	          0,000000000e+00		
          8,906250000e+01	          2,023696452e-01	          0,000000000e+00		
          8,937500000e+01	          7,645999789e-01	          0,000000000e+00		
          8,968750000e+01	          5,547089577e-01	          0,000000000e+00		
          9,000000000e+01	          3,745400608e-01	          0,000000000e+00		
          9,031250000e+01	          9,237813354e-01	          0,000000000e+00		
          9,062500000e+01	          4,255585968e-01	          0,000000000e+00		
          9,093750000e+01	          8,816573620e-01	          0,000000000e+00		
          9,125000000e+01	          7,372084260e-01	          0,000000000e+00		
          9,156250000e+01	          7,620016336e-01	          0,000000000e+00		
          9,187500000e+01	          8,417277336e-01	          0,000000000e+00		
          9,218750000e+01	          6,121776700e-01	          0,000000000e+00		
          9,250000000e+01	          5,399413705e-01	          0,000000000e+00		
          9,281250000e+01	          5,574727058e-01	          0,000000000e+00		
          9,312500000e+01	          7,978111506e-01	          0,000000000e+00		
          9,343750000e+01	          8,866467476e-01	          0,000000000e+00		
          9,375000000e+01	          3,788447976e-01	          0,000000000e+00		
          9,406250000e+01	          4,984003007e-01	          0,000000000e+00		
          9,437500000e+01	          6,182076335e-01	          0,000000000e+00		
          9,468750000e+01	          5,021306276e-01	          0,000000000e+00		
          9,500000000e+01	          4,761206806e-01	          0,000000000e+00		
          9,531250000e+01	          8,371157646e-01	          0,000000000e+00		
          9,562500000e+01	          3,624736965e-01	          0,000000000e+00		
          9,593750000e+01	          8,616586924e-01	          0,000000000e+00		
          9,625000000e+01	          9,394134879e-01	          0,000000000e+00		
          9,656250000e+01	          8,132721782e-01	          0,000000000e+00		
          9,687500000e+01	          3,053212762e-01	          0,000000000e+00		
          9,718750000e+01	          4,459858835e-01	          0,000000000e+00		
          9,750000000e+01	          4,611909091e-01	          0,000000000e+00		
          9,781250000e+01	          6,447894573e-01	          0,000000000e+00		
          9,812500000e+01	          2,117235661e-01	          0,000000000e+00		
          9,843750000e+01	          9,395800829e-01	          0,000000000e+00		
          9,875000000e+01	          6,907810569e-01	          0,000000000e+00		
          9,906250000e+01	          9,131136537e-01	          0,000000000e+00		
          9,937500000e+01	          1,159662381e-01	          0,000000000e+00		
          9,968750000e+01	          6,695802212e-01	          0,000000000e+00		
          1,000000000e+02	          7,537538409e-01	          0,000000000e+00		
          1,003125000e+02	          8,445726633e-01	          0,000000000e+00		
          1,006250000e+02	          7,237863541e-01	          0,000000000e+00		
          1,009375000e+02	          7,794793844e-01	          0,000000000e+00		
          1,012500000e+02	          2,831342816e-01	          0,000000000e+00		
          1,015625000e+02	          6,854296327e-01	          0,000000000e+00		
          1,018750000e+02	          8,976200223e-02	          0,000000000e+00		
          1,021875000e+02	          7,754529715e-01	          0,000000000e+00		
          1,025000000e+02	          4,620670080e-01	          0,000000000e+00		
          1,028125000e+02	          6,517422199e-01	          0,000000000e+00		
          1,031250000e+02	          5,012585521e-01	          0,000000000e+00		
          1,034375000e+02	          8,120877743e-01	          0,000000000e+00		
          1,037500000e+02	          2,626694143e-01	          0,000000000e+00		
          1,040625000e+02	          3,662708998e-01	          0,000000000e+00		
          1,043750000e+02	          6,811766028e-01	          0,000000000e+00		
          1,046875000e+02	          4,288527071e-01	          0,000000000e+00		
          1,050000000e+02	          1,365756392e-01	          0,000000000e+00		
          1,053125000e+02	          3,020279706e-01	          0,000000000e+00		
          1,056250000e+02	          1,350259632e-01	          0,000000000e+00		
          1,059375000e+02	          8,857755661e-01	          0,000000000e+00		
          1,062500000e+02	          6,159605980e-01	          0,000000000e+00		
          1,065625000e+02	          4,334017932e-01	          0,000000000e+00		
          1,068750000e+02	          4,716135263e-01	          0,000000000e+00		
          1,071875000e+02	          2,296780646e-01	          0,000000000e+00		
          1,075000000e+02	          6,075063944e-01	          0,000000000e+00		
          1,078125000e+02	          1,105332971e-01	          0,000000000e+00		
          1,081250000e+02	          3,452898562e-01	          0,000000000e+00		
          1,084375000e+02	          3,329454064e-01	          0,000000000e+00		
          1,087500000e+02	          3,467417061e-01	          0,000000000e+00		
          1,090625000e+02	          3,502024338e-02	          0,000000000e+00		
          1,093750000e+02	          2,859677672e-01	          0,000000000e+00		
          1,096875000e+02	          8,639937639e-01	          0,000000000e+00		
          1,100000000e+02	          1,881228536e-01	          0,000000000e+00		
          1,103125000e+02	          7,604635954e-01	          0,000000000e+00		
          1,106250000e+02	          3,585345745e-01	          0,000000000e+00		
          1,109375000e+02	          4,629024863e-01	          0,000000000e+00		
          1,112500000e+02	          5,274099708e-01	          0,000000000e+00		
          1,115625000e+02	          4,569072425e-01	          0,000000000e+00		
          1,118750000e+02	          1,797170639e-01	          0,000000000e+00		
          1,121875000e+02	          5,471951365e-01	          0,000000000e+00		
          1,125000000e+02	          4,975880682e-01	          0,000000000e+00		
          1,128125000e+02	          5,694767237e-01	          0,000000000e+00		
          1,131250000e+02	          4,210383892e-01	          0,000000000e+00		
          1,134375000e+02	          1,338847727e-01	          0,000000000e+00		
          1,137500000e+02	          5,792628527e-01	          0,000000000e+00		
          1,140625000e+02	          7,532877922e-01	          0,000000000e+00		
          1,143750000e+02	          8,088618517e-01	          0,000000000e+00		
          1,146875000e+02	          6,826033592e-01	          0,000000000e+00		
          1,150000000e+02	          5,720238090e-01	          0,000000000e+00		
          1,153125000e+02	          7,041155696e-01	          0,000000000e+00		
          1,156250000e+02	          4,752030373e-01	          0,000000000e+00		
          1,159375000e+02	          8,251810074e-01	          0,000000000e+00		
          1,162500000e+02	          6,797862649e-01	          0,000000000e+00		
          1,165625000e+02	          5,808947682e-01	          0,000000000e+00		
          1,168750000e+02	          8,543072343e-01	          0,000000000e+00		
          1,171875000e+02	          6,190747023e-01	          0,000000000e+00		
          1,175000000e+02	          4,204223752e-01	          0,000000000e+00		
          1,178125000e+02	          5,293264389e-01	          0,000000000e+00		
          1,181250000e+02	          3,864223361e-01	          0,000000000e+00		
          1,184375000e+02	          7,805612683e-01	          0,000000000e+00		
          1,187500000e+02	          3,979947269e-01	          0,000000000e+00		
          1,190625000e+02	          7,361389697e-02	          0,000000000e+00		
          1,193750000e+02	          4,559836984e-01	          0,000000000e+00		
          1,196875000e+02	          1,677668095e-01	          0,000000000e+00		
          1,200000000e+02	          7,782956958e-01	          0,000000000e+00		
          1,203125000e+02	          1,568180174e-01	          0,000000000e+00		
          1,206250000e+02	          6,389717460e-01	          0,000000000e+00		
          1,209375000e+02	          1,707184464e-01	          0,000000000e+00		
          1,212500000e+02	          6,814469099e-01	          0,000000000e+00		
          1,215625000e+02	          5,517079234e-01	          0,000000000e+00		
          1,218750000e+02	          8,528933525e-01	          0,000000000e+00		
          1,221875000e+02	          2,961509526e-01	          0,000000000e+00		
          1,225000000e+02	          9,277156591e-01	          0,000000000e+00		
          1,228125000e+02	          9,470773339e-01	          0,000000000e+00		
          1,231250000e+02	          2,098317742e-01	          0,000000000e+00		
          1,234375000e+02	          8,892864734e-02	          0,000000000e+00		
          1,237500000e+02	          4,700798392e-01	          0,000000000e+00		
          1,240625000e+02	          2,220256329e-01	          0,000000000e+00		
          1,243750000e+02	          1,317556053e-01	          0,000000000e+00		
          1,246875000e+02	          3,979668021e-01	          0,000000000e+00		
          1,250000000e+02	          8,563781381e-01	          0,000000000e+00		
          1,253125000e+02	          7,612597942e-01	          0,000000000e+00		
          1,256250000e+02	          3,587021232e-01	          0,000000000e+00		
          1,259375000e+02	          3,586025834e-01	          0,000000000e+00		
          1,262500000e+02	          6,508811116e-01	          0,000000000e+00		
          1,265625000e+02	          6,603692770e-01	          0,000000000e+00		
          1,268750000e+02	          4,417401552e-01	          0,000000000e+00		
          1,271875000e+02	          7,448233962e-01	          0,000000000e+00		
          1,275000000e+02	          4,973019660e-01	          0,000000000e+00		
          1,278125000e+02	          1,626645327e-01	          0,000000000e+00		
          1,281250000e+02	          7,997047305e-01	          0,000000000e+00		
          1,284375000e+02	          7,833763957e-01	          0,000000000e+00		
          1,287500000e+02	          1,170109436e-01	          0,000000000e+00		
          1,290625000e+02	          3,664389849e-01	          0,000000000e+00		
          1,293750000e+02	          8,386550546e-01	          0,000000000e+00		
          1,296875000e+02	          1,062271222e-01	          0,000000000e+00		
          1,300000000e+02	          3,015882969e-01	          0,000000000e+00		
          1,303125000e+02	          2,150478661e-01	          0,000000000e+00		
          1,306250000e+02	          6,474293470e-01	          0,000000000e+00		
          1,309375000e+02	          3,069352806e-01	          0,000000000e+00		
          1,312500000e+02	          2,879340053e-01	          0,000000000e+00		
          1,315625000e+02	          3,767903149e-01	          0,000000000e+00		
